0.137,317,248,0 s
0.068,448,734,8 s
0.050,919,517,2 s
0.086,273,796,2 s
0.085,289,599,0 s
0.115,828,922,7 s
0.046,969,795,2 s
0.079,002,408,0 s
0.069,440,471,9 s
0.119,502,042,5 s
0.146,471,249,2 s
0.394,916,102,5 s
0.165,155,585,0 s
0.039,403,901,7 s
0.109,377,197,5 s
0.050,908,537,2 s
0.044,626,639,0 s
0.034,538,986,4 s
0.149,080,779,0 s
0.140,385,970,5 s
0.194,855,147,7 s
0.056,401,340,2 s
0.066,681,116,4 s
0.152,915,671,0 s
0.171,250,528,7 s
0.093,020,780,2 s
0.066,411,005,9 s
0.069,216,118,2 s
0.092,718,274,7 s
0.073,507,824,9 s
0.086,215,929,7 s
0.075,722,432,2 s
0.081,159,745,5 s
0.078,159,586,8 s
0.092,529,585,3 s
0.051,418,652,0 s
0.101,985,865,7 s
0.130,307,858,0 s
0.063,913,016,7 s
0.120,049,435,8 s
0.169,272,860,5 s
0.060,036,532,0 s
0.078,258,252,0 s
0.089,559,762,8 s
0.055,540,308,4 s
0.131,207,811,0 s
0.065,376,458,3 s
0.105,419,551,8 s
0.161,717,326,7 s
0.057,005,163,1 s
0.144,031,979,0 s
0.060,290,518,2 s
0.102,383,289,2 s
0.175,851,042,3 s
0.067,132,460,5 s
0.021,817,848,7 s
0.022,848,700,7 s
0.158,450,872,5 s
0.101,148,557,0 s
0.170,357,109,0 s
0.139,483,190,2 s
0.115,825,116,5 s
0.038,568,212,8 s
0.094,852,474,0 s
0.050,664,780,0 s
0.090,378,915,7 s
0.043,079,740,4 s
0.104,431,652,2 s
0.029,750,671,6 s
0.044,161,512,1 s
0.172,995,556,3 s
0.078,592,869,7 s
0.101,314,390,7 s
0.032,357,022,2 s
0.057,588,128,4 s
0.105,454,795,8 s
0.203,596,506,3 s
0.136,176,064,3 s
0.132,888,560,5 s
0.120,709,093,7 s
0.162,747,578,0 s
0.121,278,290,7 s
0.197,947,917,0 s
0.193,067,035,3 s
0.127,040,964,6 s
0.065,858,367,1 s
0.075,572,081,4 s
0.112,123,231,4 s
0.115,668,057,4 s
0.080,380,233,8 s
0.120,169,932,5 s
0.152,595,516,3 s
0.039,619,892,4 s
0.032,840,039,6 s
0.143,670,517,0 s
0.037,073,699,8 s
0.159,695,471,0 s
0.024,850,892,6 s
0.236,241,513,8 s
0.151,399,932,7 s
0.056,541,196,3 s
0.089,734,752,7 s
0.090,694,709,6 s
0.081,616,424,9 s
0.153,486,947,8 s
0.131,631,436,7 s
0.116,250,457,5 s
0.205,064,923,0 s
0.046,459,162,8 s
0.037,231,916,5 s
0.072,147,930,3 s
0.120,060,945,7 s
0.188,428,714,0 s
0.050,607,706,7 s
0.115,389,498,5 s
0.146,281,058,2 s
0.069,013,029,7 s
0.064,577,699,3 s
0.073,501,075,2 s
0.065,011,993,2 s
0.114,236,116,0 s
0.051,969,396,3 s
0.061,155,521,2 s
0.084,383,673,5 s
0.073,747,202,8 s
0.033,904,278,2 s
0.180,230,812,5 s
0.115,833,713,7 s
0.054,613,119,8 s
0.189,877,943,8 s
0.122,011,290,3 s
0.052,620,751,8 s
0.257,722,955,2 s
0.061,425,164,6 s
0.106,221,684,1 s
0.070,980,614,5 s
0.028,508,093,9 s
0.164,712,001,8 s
0.058,517,121,7 s
0.129,916,353,0 s
0.143,562,751,2 s
0.241,614,519,2 s
0.050,777,612,5 s
0.046,814,371,7 s
0.097,085,934,3 s
0.236,473,781,7 s
0.126,028,480,8 s
0.065,578,937,9 s
0.115,757,928,2 s
0.115,040,820,5 s
0.121,989,539,5 s
0.097,110,147,9 s
0.100,731,034,8 s
0.066,481,476,3 s
0.054,122,721,7 s
0.132,206,494,2 s
0.063,453,036,7 s
0.110,726,761,7 s
0.148,092,694,6 s
0.089,032,483,8 s
0.154,497,631,2 s
0.068,744,957,4 s
0.092,252,833,9 s
0.197,397,285,0 s
0.034,523,789,5 s
0.053,412,080,0 s
0.052,790,212,7 s
0.155,089,825,2 s
0.096,214,584,7 s
0.159,473,129,2 s
0.086,635,695,7 s
0.222,733,596,8 s
0.037,419,011,1 s
0.142,750,188,2 s
0.084,420,785,5 s
0.153,794,762,2 s
0.059,053,941,3 s
0.038,674,490,2 s
0.054,936,936,2 s
0.064,788,182,0 s
0.253,368,747,8 s
0.151,735,998,8 s
0.170,987,502,5 s
0.156,516,858,0 s
0.175,158,579,8 s
0.090,897,285,0 s
0.071,916,069,0 s
0.083,291,142,5 s
0.148,215,010,5 s
0.088,771,753,2 s
0.119,384,684,7 s
0.126,328,832,7 s
0.081,425,694,4 s
0.030,349,684,5 s
0.067,605,784,2 s
0.089,360,612,5 s
0.161,042,317,9 s
0.165,017,292,7 s
0.170,415,938,3 s
0.155,920,320,5 s
0.069,807,460,7 s
0.073,271,297,5 s
0.074,248,666,7 s
0.184,187,645,7 s
0.077,186,252,6 s
0.107,379,856,2 s
0.027,488,704,7 s
0.072,729,535,4 s
0.074,654,272,8 s
0.064,288,266,7 s
0.236,096,159,3 s
0.097,118,772,8 s
0.152,851,330,5 s
0.025,475,901,1 s
0.071,322,324,0 s
0.047,360,959,5 s
0.172,482,527,2 s
0.101,642,571,5 s
0.062,919,328,7 s
0.080,211,468,1 s
0.049,307,405,0 s
0.099,672,891,2 s
0.051,493,860,0 s
0.087,549,194,8 s
0.070,315,812,7 s
0.036,502,664,5 s
0.079,634,160,2 s
0.070,346,194,9 s
0.142,375,972,0 s
0.046,782,223,1 s
0.166,725,723,3 s
0.087,209,141,7 s
0.080,377,896,8 s
0.063,043,034,3 s
0.136,035,325,0 s
0.093,157,223,1 s
0.044,246,834,9 s
0.195,711,896,0 s
0.206,063,973,5 s
0.071,302,133,5 s
0.229,456,164,5 s
0.148,903,831,0 s
0.059,436,033,6 s
0.126,896,156,2 s
0.078,565,715,6 s
0.062,171,302,5 s
0.124,859,401,8 s
0.059,936,079,3 s
0.071,055,987,7 s
0.248,342,335,5 s
0.114,460,945,8 s
0.079,731,541,7 s
0.073,277,343,3 s
0.108,212,566,3 s
0.060,246,204,6 s
0.080,200,846,3 s
0.052,645,554,9 s
0.092,232,676,1 s
0.037,472,828,0 s
0.043,461,093,5 s
0.055,187,523,1 s
0.173,454,694,0 s
0.096,753,990,3 s
0.164,493,190,3 s
0.106,094,209,2 s
0.079,902,876,7 s
0.240,137,073,2 s
0.138,818,957,8 s
0.061,222,821,5 s
0.046,839,126,0 s
0.040,008,426,5 s
0.068,931,214,7 s
0.095,492,083,0 s
0.093,457,593,7 s
0.155,308,359,3 s
0.276,068,610,5 s
